Id_comercio,Fecha de creacion comercio,Fecha 1ra_transaccion,Categoria comercio,Sub Categoria comercio,Ciudad,cant_terminales,Monto ventas Acumulado,Monto ventas ultimo mes,meses_antiguedad_creacion_comercio,meses_antiguedad_transacciones,transacciones_6m,meses_activos,ultima_actividad,transacciones_ultimo_mes,transacciones_por_mes_activo,recencia,M_score,F_score,R_score,RFM_score,segmento_rfm
73EDNK0WRW,2021-03-24 11:39:00,2021-03-24 11:52:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2246500,592500,2,2.0,11,3,2021-05-01,2,3.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
73LCCUD9DX,2021-03-13 11:49:00,2021-03-13 12:01:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1980400,727500,2,2.0,7,2,2021-05-01,6,3.5,0,3,2,5,3.3333333333333335,Estándar
74TBGMSJMT,2021-03-15 12:33:00,2021-03-15 12:47:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,527000,5000,2,2.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
756ZYWI7MJ,2021-03-08 17:57:00,2021-03-08 18:13:00,Alimentos y bebidas,Restaurante / Café,Cali,1,4000,0,2,2.0,4,1,2021-03-01,0,4.0,2,1,2,3,2.0,Estándar
75I3FR4BW7,2021-03-06 17:07:00,2021-03-06 17:31:00,Comercio detallista,Revendedor,Bogotá  D.C.,1,1626000,0,2,2.0,6,2,2021-04-01,0,3.0,1,3,2,4,3.0,Estándar
75VOFYNEEC,2021-03-30 10:42:00,2021-03-30 10:58:00,Comercio detallista,Otro,Bogotá  D.C.,1,1419500,80000,2,2.0,14,3,2021-05-01,6,4.666666666666667,0,3,3,5,3.6666666666666665,Estándar
75XYC1LM29,2021-03-26 11:33:00,2021-03-26 11:47:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,443950,0,2,2.0,6,3,2021-05-01,2,2.0,0,2,2,5,3.0,Nuevos o bajo desarrollo
76FSMJ6JPI,2021-03-26 15:51:00,2021-03-26 16:01:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,41000,0,2,2.0,4,2,2021-04-01,0,2.0,1,1,2,4,2.3333333333333335,Nuevos o bajo desarrollo
776RIIB8DT,2021-03-25 15:03:00,2021-03-25 15:22:00,Reparación y limpieza,Automotriz y autopartes,Bogotá  D.C.,1,4886500,1648000,2,2.0,41,3,2021-05-01,21,13.666666666666666,0,4,5,5,4.666666666666667,Alto valor
77VLSJ17LJ,2021-03-15 17:48:00,2021-03-15 18:04:00,Servicios,Otro,Bogotá  D.C.,1,61000,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
7813YDFCCF,2021-03-11 11:42:00,2021-03-11 11:49:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,2921000,0,2,2.0,19,2,2021-04-01,0,9.5,1,4,4,4,4.0,Alto valor
78WLHXF64M,2021-03-16 12:40:00,2021-03-16 12:58:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,372000,0,2,2.0,2,1,2021-03-01,0,2.0,2,2,1,3,2.0,Estándar
79119O6TAJ,2021-03-29 16:44:00,2021-03-29 16:52:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1006000,165000,2,2.0,14,3,2021-05-01,8,4.666666666666667,0,3,3,5,3.6666666666666665,Estándar
793UFS4M19,2021-03-11 10:47:00,2021-03-11 10:59:00,Comercio detallista,Café internet,Bogotá  D.C.,1,172000,170000,2,2.0,1,1,2021-03-01,0,1.0,2,2,1,3,2.0,Estándar
79B53NLN1V,2021-03-03 14:24:00,2021-03-03 14:34:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2879000,70000,2,2.0,28,3,2021-05-01,5,9.333333333333334,0,4,4,5,4.333333333333333,Alto valor
79THSYNSUW,2021-01-27 14:06:00,2021-01-27 17:05:00,Servicios,Otro,Bogotá  D.C.,1,2654000,0,4,4.0,18,5,2021-05-01,7,3.6,0,4,4,5,4.333333333333333,Alto valor
7A561QKVO8,2021-03-12 17:10:00,2021-03-12 17:21:00,Servicios,Carpintería,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
7AIBADIKEN,2021-03-16 14:59:00,2021-03-16 15:13:00,Comercio detallista,Muebles / Decoración,Soacha,1,718200,0,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,2,2,5,3.0,Nuevos o bajo desarrollo
7BCB0QY8D8,2020-12-10 17:07:00,2020-12-10 19:58:00,Servicios,Otro,Bogotá  D.C.,1,16391000,1510000,5,5.0,64,6,2021-05-01,17,10.666666666666666,0,5,5,5,5.0,Alto valor
7C8D7TED4O,2021-03-26 08:31:00,2021-03-26 08:44:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,4723500,475500,2,2.0,77,3,2021-05-01,35,25.666666666666668,0,4,5,5,4.666666666666667,Alto valor
7CNA7K4YX6,2021-02-02 10:42:00,2021-02-02 10:56:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,3504100,1799800,3,3.0,68,4,2021-05-01,15,17.0,0,4,5,5,4.666666666666667,Alto valor
7CRAJR678B,2021-03-30 13:30:00,2021-03-30 13:44:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,857000,350000,2,2.0,6,3,2021-05-01,3,2.0,0,2,2,5,3.0,Nuevos o bajo desarrollo
7CVOZL27VO,2020-12-23 17:30:00,2020-12-23 17:46:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,384000,0,5,5.0,13,4,2021-03-01,0,3.25,2,2,3,3,2.6666666666666665,Estándar
7DCUZ4SAI7,2020-12-18 17:33:00,2020-12-18 17:52:00,Comercio detallista,Ropa / Accesorios,Melgar,1,65792600,7845000,5,5.0,366,6,2021-05-01,44,61.0,0,5,5,5,5.0,Alto valor
7DZPGHB7YX,2021-03-09 13:28:00,2021-03-09 13:41:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,8906700,1877000,2,2.0,51,3,2021-05-01,25,17.0,0,5,5,5,5.0,Alto valor
7EY4KHBTH0,2021-02-18 11:30:00,2021-02-18 11:46:00,Alimentos y bebidas,Comida rápida,Bogotá  D.C.,1,185500,0,3,3.0,9,4,2021-05-01,2,2.25,0,2,3,5,3.3333333333333335,Estándar
7FPGHF39UM,2021-03-19 16:38:00,2021-03-19 16:53:00,Comercio detallista,Otro,Bogotá  D.C.,1,2939000,358000,2,2.0,13,3,2021-05-01,4,4.333333333333333,0,4,3,5,4.0,Estándar
7G57A1ZDBA,2021-02-22 17:27:00,2021-02-22 17:39:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,6320000,1975300,3,3.0,34,4,2021-05-01,10,8.5,0,5,5,5,5.0,Alto valor
7GH5816S8S,2021-03-26 11:55:00,2021-03-26 12:03:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,912000,0,2,2.0,11,3,2021-05-01,6,3.6666666666666665,0,2,3,5,3.3333333333333335,Estándar
7GOD67NBF3,2021-02-08 16:45:00,2021-02-08 16:57:00,Belleza y cuidado personal,Spa,Bogotá  D.C.,1,5672000,0,3,3.0,2,2,2021-05-01,1,1.0,0,4,1,5,3.3333333333333335,Estándar
7H4W4M19RN,2021-02-26 14:56:00,2021-02-26 15:08:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,3616000,90000,3,3.0,17,4,2021-05-01,4,4.25,0,4,4,5,4.333333333333333,Alto valor
7IL8SVB1GO,2021-02-11 14:01:00,2021-02-11 14:28:00,Comercio detallista,Óptica,Bogotá  D.C.,1,3502000,800000,3,3.0,11,4,2021-05-01,3,2.75,0,4,3,5,4.0,Estándar
7ISY60C8WL,2021-02-12 15:16:00,2021-02-12 15:31:00,Comercio detallista,Libros / Papelería,Fusagasugá,1,130100,0,3,3.0,6,3,2021-05-01,2,2.0,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
7IY458L77P,2021-03-19 16:15:00,2021-03-19 16:23:00,Comercio detallista,Libros / Papelería,Zipaquirá,1,106000,0,2,2.0,3,3,2021-05-01,1,1.0,0,1,1,5,2.3333333333333335,Nuevos o bajo desarrollo
7IY5UZ166R,2020-12-18 12:37:00,2020-12-18 12:50:00,Comercio detallista,Ropa / Accesorios,Chía,1,14008000,1644000,5,5.0,129,6,2021-05-01,19,21.5,0,5,5,5,5.0,Alto valor
7JGZK7S9TI,2021-01-28 14:52:00,2021-01-28 15:02:00,Comercio detallista,Óptica,Bogotá  D.C.,1,11102600,845000,4,4.0,29,5,2021-05-01,5,5.8,0,5,4,5,4.666666666666667,Alto valor
7JQI5E3EJW,2021-03-04 17:25:00,2021-03-04 17:40:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2956000,0,2,2.0,10,1,2021-03-01,0,10.0,2,4,3,3,3.3333333333333335,Estándar
7JXN5BGUE7,2021-03-15 17:14:00,2021-03-28 17:29:00,Reparación y limpieza,Moda / Zapatería,Bogotá  D.C.,1,740000,63000,2,2.0,8,3,2021-05-01,6,2.6666666666666665,0,2,3,5,3.3333333333333335,Estándar
7KC3RBUBIH,2021-03-24 12:03:00,2021-03-24 12:15:00,Alimentos y bebidas,Restaurante / Café,Cajicá,1,4598736,1163800,2,2.0,60,3,2021-05-01,27,20.0,0,4,5,5,4.666666666666667,Alto valor
7KHHGHTL43,2021-03-12 14:59:00,2021-03-26 12:50:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,139500,137500,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
7KTNTN34H1,2021-03-18 12:17:00,2021-03-18 12:31:00,Comercio detallista,Libros / Papelería,Girardot,1,1508050,50800,2,2.0,7,3,2021-05-01,4,2.3333333333333335,0,3,2,5,3.3333333333333335,Estándar
7KYCN7ZE2E,2021-02-25 16:02:00,2021-02-25 16:30:00,Comercio detallista,Ropa / Accesorios,Fusagasugá,1,207000,0,3,3.0,4,2,2021-03-01,0,2.0,2,2,2,3,2.3333333333333335,Estándar
7LNR9Z8YV8,2021-03-09 14:22:00,2021-03-09 14:33:00,Reparación y limpieza,Moda / Zapatería,Bogotá  D.C.,1,5746000,653000,2,2.0,19,3,2021-05-01,3,6.333333333333333,0,4,4,5,4.333333333333333,Alto valor
7LTZ3FFTKF,2021-03-24 16:19:00,2021-03-24 16:37:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
7LVUC2EJPF,2021-02-23 12:52:00,2021-02-26 10:04:00,Comercio detallista,Otro,Bogotá  D.C.,1,9643000,1759000,3,3.0,68,4,2021-05-01,21,17.0,0,5,5,5,5.0,Alto valor
7M7SSW7NKI,2021-03-26 12:46:00,2021-03-26 12:58:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,4200630,52830,2,2.0,19,3,2021-05-01,7,6.333333333333333,0,4,4,5,4.333333333333333,Alto valor
7MKEDI6THP,2021-03-08 16:28:00,2021-03-08 16:37:00,Belleza y cuidado personal,Otro,Bogotá  D.C.,1,6652800,1405400,2,2.0,69,3,2021-05-01,28,23.0,0,5,5,5,5.0,Alto valor
7NUR9KS8Z9,2021-03-11 10:24:00,2021-03-11 10:33:00,Comercio detallista,Farmacia,Bogotá  D.C.,1,4883800,860600,2,2.0,82,3,2021-05-01,36,27.333333333333332,0,4,5,5,4.666666666666667,Alto valor
7OQ0YLZRV3,2021-03-11 15:27:00,2021-03-11 15:50:00,Alimentos y bebidas,Licores,Bogotá  D.C.,1,2039300,262600,2,2.0,27,3,2021-05-01,12,9.0,0,3,4,5,4.0,Estándar
7ORWIT0QTB,2020-12-09 12:03:00,2020-12-09 12:29:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2000,0,5,5.0,1,1,2020-12-01,0,1.0,5,1,1,1,1.0,Baja actividad
7PD3QXEIIH,2021-02-27 12:16:00,2021-02-27 12:30:00,Transporte,Taxi,Cali,1,3000,0,3,3.0,2,2,2021-05-01,1,1.0,0,1,1,5,2.3333333333333335,Nuevos o bajo desarrollo
7PSNMB1KUY,2021-03-19 14:58:00,2021-03-19 15:18:00,Comercio detallista,Óptica,Bogotá  D.C.,1,4281550,2960550,2,2.0,6,3,2021-05-01,3,2.0,0,4,2,5,3.6666666666666665,Estándar
7S793XEWN8,2021-03-19 17:39:00,2021-03-19 17:58:00,Comercio detallista,Ropa / Accesorios,Villa de San Diego de Ubate,1,218000,104000,2,2.0,3,3,2021-05-01,1,1.0,0,2,1,5,2.6666666666666665,Nuevos o bajo desarrollo
7S8X7JJ9WB,2021-03-26 11:27:00,2021-04-15 14:36:00,Comercio detallista,Otro,Bogotá  D.C.,1,1729200,0,2,1.0,3,2,2021-04-01,0,1.5,1,3,1,4,2.6666666666666665,Estándar
7SSS9CHE0M,2021-03-11 13:20:00,2021-03-11 13:32:00,Servicios,Otro,Bogotá  D.C.,1,2612000,525000,2,2.0,20,3,2021-05-01,7,6.666666666666667,0,4,4,5,4.333333333333333,Alto valor
7SYRR6HKJ7,2021-02-02 14:29:00,2021-02-02 14:37:00,Comercio detallista,Óptica,Bogotá  D.C.,1,4578000,330000,3,3.0,13,4,2021-05-01,1,3.25,0,4,3,5,4.0,Estándar
7TP3J9UWCM,2021-01-26 18:13:00,2021-01-26 18:24:00,Servicios,Contabilidad / Asesorías,Bogotá  D.C.,1,2000,0,4,4.0,1,1,2021-01-01,0,1.0,4,1,1,1,1.0,Baja actividad
7TTW3SVU9K,2021-03-26 14:44:00,2021-03-26 14:59:00,Comercio detallista,Artesanías,Bogotá  D.C.,1,44500,6000,2,2.0,4,2,2021-05-01,3,2.0,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
7TXKP4AG0W,2021-03-18 14:52:00,2021-03-18 15:03:00,Comercio detallista,Óptica,Bogotá  D.C.,1,3130000,200000,2,2.0,11,3,2021-05-01,3,3.6666666666666665,0,4,3,5,4.0,Estándar
7UIY7W6KMG,2021-03-18 12:38:00,2021-03-18 12:50:00,Belleza y cuidado personal,Suplementos,Bogotá  D.C.,1,3244100,0,2,2.0,55,2,2021-04-01,0,27.5,1,4,5,4,4.333333333333333,Alto valor
7ULN5Z3F5T,2021-02-01 16:17:00,2021-02-01 16:40:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,4146495,0,3,3.0,7,3,2021-04-01,0,2.3333333333333335,1,4,2,4,3.3333333333333335,Estándar
7UQH0GA7XD,2021-03-19 11:22:00,2021-03-19 11:33:00,Belleza y cuidado personal,Spa,Bogotá  D.C.,1,136000,0,2,2.0,5,2,2021-04-01,0,2.5,1,1,2,4,2.3333333333333335,Nuevos o bajo desarrollo
7VVLRPES80,2021-03-24 10:56:00,2021-03-24 11:07:00,Transporte,Servicio especial,Bogotá  D.C.,1,970000,0,2,2.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
7W4NO4I3ZI,2021-03-15 17:02:00,2021-03-15 17:12:00,Comercio detallista,Óptica,Bogotá  D.C.,1,7834000,1872000,2,2.0,24,3,2021-05-01,9,8.0,0,5,4,5,4.666666666666667,Alto valor
7W55X2116L,2021-03-25 16:00:00,2021-03-25 16:12:00,Alimentos y bebidas,Comida rápida,Facatativá,1,3409700,551400,2,2.0,90,3,2021-05-01,42,30.0,0,4,5,5,4.666666666666667,Alto valor
7YAKZ7MREM,2021-03-15 14:56:00,2021-03-15 15:05:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,7556000,1346000,2,2.0,32,3,2021-05-01,11,10.666666666666666,0,5,5,5,5.0,Alto valor
7YGRG7397H,2021-03-26 16:59:00,2021-03-26 17:09:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,1832425,0,2,2.0,15,2,2021-05-01,9,7.5,0,3,4,5,4.0,Estándar
7YIRCWV6ER,2021-03-10 14:23:00,2021-03-10 14:37:00,Servicios,Veterinaria,Bogotá  D.C.,1,782000,98750,2,2.0,10,3,2021-05-01,5,3.3333333333333335,0,2,3,5,3.3333333333333335,Estándar
7YJV1LLJCS,2021-03-23 11:57:00,2021-03-23 12:04:00,Comercio detallista,Maquinaria,Bogotá  D.C.,1,1994700,0,2,2.0,4,3,2021-05-01,2,1.3333333333333333,0,3,2,5,3.3333333333333335,Estándar
7Z1QYN0GU2,2021-03-06 12:13:00,2021-03-06 12:26:00,Alimentos y bebidas,Restaurante / Café,Chía,1,861480,0,2,2.0,20,2,2021-04-01,0,10.0,1,2,4,4,3.3333333333333335,Estándar
7Z7H9AMJEM,2021-03-19 16:52:00,2021-03-19 17:05:00,Servicios,Tecnología y software,Cota,1,5681580,639675,2,2.0,35,3,2021-05-01,16,11.666666666666666,0,4,5,5,4.666666666666667,Alto valor
7ZYF9CMR9O,2021-03-09 11:22:00,2021-03-09 11:43:00,Reparación y limpieza,Lavandería,Bogotá  D.C.,1,141000,0,2,2.0,7,3,2021-05-01,1,2.3333333333333335,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
803DYOJBAF,2021-02-19 21:49:00,2021-02-28 14:46:00,Alimentos y bebidas,Abarrotes / Mercado,Bogotá  D.C.,1,183600,11350,3,3.0,8,3,2021-05-01,4,2.6666666666666665,0,2,3,5,3.3333333333333335,Estándar
80JW4PK8KP,2021-03-17 13:29:00,2021-03-17 13:40:00,Comercio detallista,Óptica,Bogotá  D.C.,1,192000,0,2,2.0,2,1,2021-03-01,0,2.0,2,2,1,3,2.0,Estándar
80KDLR2EMF,2021-01-21 18:15:00,2021-01-21 18:32:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,1922100,171400,4,4.0,32,5,2021-05-01,7,6.4,0,3,5,5,4.333333333333333,Estándar
81AW9QTV6Z,2021-03-16 13:03:00,2021-03-16 13:17:00,Comercio detallista,Artesanías,Bogotá  D.C.,1,2987721,810000,2,2.0,14,3,2021-05-01,7,4.666666666666667,0,4,3,5,4.0,Estándar
81QBDNU46J,2021-03-11 17:30:00,2021-03-11 17:51:00,Belleza y cuidado personal,Salón de belleza,Bogotá  D.C.,1,1107200,192000,2,2.0,16,3,2021-05-01,12,5.333333333333333,0,3,4,5,4.0,Estándar
82ZQJJTQKZ,2021-03-10 16:11:00,2021-03-10 16:20:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,6399000,1803000,2,2.0,52,3,2021-05-01,15,17.333333333333332,0,5,5,5,5.0,Alto valor
831UHS2HIC,2021-02-20 17:26:00,2021-02-20 17:38:00,Belleza y cuidado personal,Salón de belleza,Soacha,1,4822000,442000,3,3.0,57,4,2021-05-01,22,14.25,0,4,5,5,4.666666666666667,Alto valor
83HJ3U53SO,2021-02-03 08:41:00,2021-02-03 08:56:00,Servicios,Otro,Bogotá  D.C.,1,191200,0,3,3.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
84F9CL9RQS,2021-03-17 12:01:00,2021-03-17 12:12:00,Servicios,Carpintería,Bogotá  D.C.,1,2255700,0,2,2.0,6,2,2021-04-01,0,3.0,1,3,2,4,3.0,Estándar
84GH7WLORR,2021-03-05 18:32:00,2021-03-05 18:53:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,24679000,1250000,2,2.0,52,3,2021-05-01,25,17.333333333333332,0,5,5,5,5.0,Alto valor
84V2EXUJ93,2020-12-21 18:30:00,2020-12-21 18:53:00,Servicios,Veterinaria,Chía,1,2000,0,5,5.0,1,1,2020-12-01,0,1.0,5,1,1,1,1.0,Baja actividad
85EBJXWV1P,2021-02-18 14:18:00,2021-02-18 14:31:00,Comercio detallista,Otro,Bogotá  D.C.,1,9763130,280000,3,3.0,25,4,2021-05-01,7,6.25,0,5,4,5,4.666666666666667,Alto valor
85KENSZT40,2021-01-15 11:13:00,2021-01-15 12:23:00,Reparación y limpieza,Reparaciones locativas,Soacha,1,12060850,300000,4,4.0,20,4,2021-05-01,4,5.0,0,5,4,5,4.666666666666667,Alto valor
85S935ZNB9,2021-03-20 16:00:00,2021-03-20 16:25:00,Alimentos y bebidas,Bar / Club / Discoteca,Jamundí,1,3159704,10700,2,2.0,12,3,2021-05-01,3,4.0,0,4,3,5,4.0,Estándar
86A3VL7R6M,2021-03-04 17:45:00,2021-03-04 17:57:00,Comercio detallista,Óptica,Bogotá  D.C.,1,344000,0,2,2.0,4,2,2021-04-01,0,2.0,1,2,2,4,2.6666666666666665,Nuevos o bajo desarrollo
86TJUVNS07,2021-02-12 17:42:00,2021-02-12 17:52:00,Reparación y limpieza,Limpieza del hogar,Bogotá  D.C.,1,64100,0,3,3.0,4,4,2021-05-01,1,1.0,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
873EUNJNP5,2020-12-09 16:38:00,2020-12-09 16:47:00,Reparación y limpieza,Reparaciones locativas,Bogotá  D.C.,1,5437000,0,5,5.0,12,6,2021-05-01,1,2.0,0,4,3,5,4.0,Estándar
87JAEU79IX,2021-03-23 15:35:00,2021-03-23 15:43:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,431000,96000,2,2.0,6,3,2021-05-01,2,2.0,0,2,2,5,3.0,Nuevos o bajo desarrollo
87MP0FX075,2021-03-25 13:47:00,2021-03-27 07:30:00,Comercio detallista,Auto partes,Quetame,1,102000,0,2,2.0,5,3,2021-05-01,1,1.6666666666666667,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
87O3NK3KF1,2021-03-26 14:46:00,2021-03-26 14:54:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1977000,0,2,2.0,11,3,2021-05-01,5,3.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
87V650352W,2021-02-09 21:07:00,2021-02-09 21:26:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1878500,0,3,3.0,6,3,2021-04-01,0,2.0,1,3,2,4,3.0,Estándar
88LL68YKFA,2021-02-19 18:53:00,2021-02-19 19:08:00,Alimentos y bebidas,Abarrotes / Mercado,Bogotá  D.C.,1,7911350,204900,3,3.0,85,4,2021-05-01,24,21.25,0,5,5,5,5.0,Alto valor
88QZPR9JFF,2021-02-05 13:01:00,2021-02-05 13:25:00,Belleza y cuidado personal,Suplementos,Bogotá  D.C.,1,2000,0,3,3.0,1,1,2021-02-01,0,1.0,3,1,1,2,1.3333333333333333,Baja actividad
890AJ1VC4S,2020-12-14 18:28:00,2020-12-16 11:18:00,Comercio detallista,Artesanías,Bogotá  D.C.,1,2812950,427000,5,5.0,37,6,2021-05-01,14,6.166666666666667,0,4,5,5,4.666666666666667,Alto valor
89F1XUB63U,2021-03-18 16:40:00,2021-03-18 16:48:00,Belleza y cuidado personal,Salón de belleza,Bogotá  D.C.,2,7384200,1648500,2,2.0,95,3,2021-05-01,68,31.666666666666668,0,5,5,5,5.0,Alto valor
89KFJHNS7W,2021-03-09 13:51:00,2021-03-09 14:03:00,Servicios,Tecnología y software,Bogotá  D.C.,1,15272000,500000,2,2.0,5,3,2021-05-01,1,1.6666666666666667,0,5,2,5,4.0,Estándar
89QTHUTMHO,2021-03-29 16:28:00,2021-03-29 16:40:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
8BN3OT1HG7,2021-02-16 13:57:00,2021-02-16 14:14:00,Comercio detallista,Óptica,Bogotá  D.C.,1,11542000,1890000,3,3.0,27,4,2021-05-01,5,6.75,0,5,4,5,4.666666666666667,Alto valor
8BRUJO0IAU,2021-02-23 17:13:00,2021-02-23 17:23:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,3562000,1330000,3,3.0,8,3,2021-04-01,0,2.6666666666666665,1,4,3,4,3.6666666666666665,Estándar
8CUJM6QLMV,2021-01-27 09:55:00,2021-01-27 10:10:00,Alimentos y bebidas,Otro,Bogotá  D.C.,1,6192350,529900,4,4.0,147,5,2021-05-01,41,29.4,0,5,5,5,5.0,Alto valor
8D3KPVHCET,2021-03-10 13:44:00,2021-03-10 13:51:00,Servicios,Diseño / Fotografía,Bogotá  D.C.,1,4000,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
8DETSU0QZZ,2021-03-03 18:15:00,2021-03-03 18:32:00,Servicios,Otro,Bogotá  D.C.,1,5561600,1421500,2,2.0,38,3,2021-05-01,16,12.666666666666666,0,4,5,5,4.666666666666667,Alto valor
8E0UDI9GC2,2021-03-06 11:43:00,2021-03-06 11:54:00,Servicios,Otro,Bogotá  D.C.,1,1445000,743000,2,2.0,15,3,2021-05-01,1,5.0,0,3,4,5,4.0,Estándar
8E6JLX23GR,2021-03-19 15:14:00,2021-03-19 15:25:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1535250,451500,2,2.0,15,3,2021-05-01,6,5.0,0,3,4,5,4.0,Estándar
8FFUJVBVE6,2020-09-29 12:29:00,2021-02-16 15:14:00,Comercio detallista,Floristería,Cali,1,2548000,82000,8,3.0,32,4,2021-05-01,7,8.0,0,4,5,5,4.666666666666667,Alto valor
8FMHQ2CD36,2021-03-06 15:37:00,2021-03-06 16:00:00,Belleza y cuidado personal,Salón de belleza,Bogotá  D.C.,1,1222500,320500,2,2.0,25,3,2021-05-01,13,8.333333333333334,0,3,4,5,4.0,Estándar
8FOC77FPFZ,2021-03-30 17:27:00,2021-03-30 17:44:00,Belleza y cuidado personal,Salón de belleza,Bogotá  D.C.,1,518810,75260,2,2.0,14,3,2021-05-01,7,4.666666666666667,0,2,3,5,3.3333333333333335,Estándar
8FU98FJIP8,2021-03-19 14:06:00,2021-03-19 14:18:00,Servicios,Tecnología y software,Zipaquirá,1,3106000,1839000,2,2.0,14,3,2021-05-01,6,4.666666666666667,0,4,3,5,4.0,Estándar
8G7JONHVSY,2020-12-07 12:47:00,2020-12-07 13:07:00,Alimentos y bebidas,Abarrotes / Mercado,Bogotá  D.C.,1,412350,84000,5,5.0,13,4,2021-05-01,1,3.25,0,2,3,5,3.3333333333333335,Estándar
8GA2TSG90J,2021-03-05 19:44:00,2021-03-05 20:19:00,Alimentos y bebidas,Otro,Bogotá  D.C.,1,630400,67800,2,2.0,35,3,2021-05-01,15,11.666666666666666,0,2,5,5,4.0,Estándar
8GGUUBA5Y8,2021-02-10 13:35:00,2021-02-10 13:43:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1684000,430000,3,3.0,4,2,2021-05-01,1,2.0,0,3,2,5,3.3333333333333335,Estándar
8HYJY3VNLM,2021-03-12 11:33:00,2021-03-12 11:49:00,Comercio detallista,Maquinaria,Bogotá  D.C.,1,1936000,431000,2,2.0,5,2,2021-04-01,0,2.5,1,3,2,4,3.0,Estándar
8JAA7Q1GHP,2021-03-30 12:40:00,2021-03-30 12:51:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,2402230,0,2,2.0,3,2,2021-04-01,0,1.5,1,3,1,4,2.6666666666666665,Estándar
8JOPV1E7XZ,2021-01-21 17:07:00,2021-01-21 17:22:00,Comercio detallista,Óptica,Bogotá  D.C.,1,28591500,2117000,4,4.0,98,5,2021-05-01,18,19.6,0,5,5,5,5.0,Alto valor
8KJVYTQQ7X,2021-03-30 11:55:00,2021-03-30 12:11:00,Servicios,Medicina / Odontología,Bogotá  D.C.,2,9069750,204750,2,2.0,22,3,2021-05-01,6,7.333333333333333,0,5,4,5,4.666666666666667,Alto valor
